Date,Temperature,Rainfall,WindSpeed,Port
2021-07-12,26.58,93.46,6.83,Mumbai
2021-07-13,26.83,41.63,5.05,Mumbai
2021-07-14,26.64,27.06,4.74,Mumbai
2021-07-15,26.84,89.19,5.68,Mumbai
2021-07-16,26.99,26.92,4.78,Mumbai
2021-07-17,26.86,64.44,4.26,Mumbai
2021-07-18,26.9,69.83,5.94,Mumbai
2021-07-19,26.65,105.98,6.63,Mumbai
2021-07-20,26.52,60.3,5.88,Mumbai
2021-07-21,26.32,119.2,7.32,Mumbai
2021-07-22,26.47,44.19,6.99,Mumbai
2021-07-23,26.33,55.22,5.77,Mumbai
2021-07-24,27.16,31.3,4.82,Mumbai
2021-07-25,26.85,26.27,5.66,Mumbai
2021-07-26,26.76,18.53,7.07,Mumbai
2021-07-27,26.45,16.2,6.86,Mumbai
2021-07-28,26.37,18.34,7.08,Mumbai
2021-07-29,25.88,20.2,6.6,Mumbai
2021-07-30,25.68,30.93,6.43,Mumbai
2021-07-31,26.16,6.43,6.44,Mumbai
2021-08-01,26.09,5.98,5.85,Mumbai
2021-08-02,26.32,11.06,5.73,Mumbai
2021-08-03,26.5,15.55,5.83,Mumbai
2021-08-04,26.3,13.85,5.72,Mumbai
2021-08-05,26.33,6.41,5.52,Mumbai
2021-08-06,26.48,3.8,4.54,Mumbai
2021-08-07,26.6,2.27,3.23,Mumbai
2021-08-08,26.58,4.96,2.81,Mumbai
2021-08-09,26.84,1.55,2.85,Mumbai
2021-08-10,26.44,3.37,2.78,Mumbai
2021-08-11,26.61,5.82,2.92,Mumbai
2021-08-12,26.5,10.95,3.47,Mumbai
2021-08-13,26.36,7.09,3.64,Mumbai
2021-08-14,26.1,16.19,3.87,Mumbai
2021-08-15,26.27,17.72,3.63,Mumbai
2021-08-16,26.3,10.27,2.51,Mumbai
2021-08-17,25.72,11.53,2.38,Mumbai
2021-08-18,25.06,28.89,2.36,Mumbai
2021-08-19,25.31,38.03,2.28,Mumbai
2021-08-20,25.65,16.41,2.97,Mumbai
2021-08-21,25.69,36.37,2.8,Mumbai
2021-08-22,25.14,1.6,2.29,Mumbai
2021-08-23,25.91,0.42,2.24,Mumbai
2021-08-24,26.44,1.09,1.91,Mumbai
2021-08-25,26.6,1.31,2.35,Mumbai
2021-08-26,26.72,3.53,2.47,Mumbai
2021-08-27,26.88,3.63,2.59,Mumbai
2021-08-28,26.64,0.93,2.1,Mumbai
2021-08-29,26.79,0.96,2.01,Mumbai
2021-08-30,25.87,15.65,3.48,Mumbai
2021-08-31,25.24,81.32,5.47,Mumbai
2021-09-01,25.89,11.59,4.31,Mumbai
2021-09-02,25.83,7.96,3.74,Mumbai
2021-09-03,26.31,18.03,3.92,Mumbai
2021-09-04,26.32,15.54,3.19,Mumbai
2021-09-05,26.32,13.12,2.94,Mumbai
2021-09-06,26.19,13.94,3.69,Mumbai
2021-09-07,26.24,50.27,4.28,Mumbai
2021-09-08,26.15,37.54,5.31,Mumbai
2021-09-09,26.41,15.9,5.9,Mumbai
2021-09-10,26.61,17.93,5.98,Mumbai
2021-09-11,26.73,31.19,6.01,Mumbai
2021-09-12,26.7,46.82,4.85,Mumbai
2021-09-13,26.44,37.0,4.97,Mumbai
2021-09-14,26.37,14.56,5.06,Mumbai
2021-09-15,26.07,3.75,4.48,Mumbai
2021-09-16,26.15,1.98,4.23,Mumbai
2021-09-17,25.85,0.66,3.14,Mumbai
2021-09-18,25.93,2.66,3.28,Mumbai
2021-09-19,26.47,15.01,3.39,Mumbai
2021-09-20,26.44,16.88,3.0,Mumbai
2021-09-21,26.29,34.56,3.57,Mumbai
2021-09-22,26.13,37.11,3.46,Mumbai
2021-09-23,26.41,6.56,2.84,Mumbai
2021-09-24,26.25,0.99,2.17,Mumbai
2021-09-25,26.46,1.75,1.94,Mumbai
2021-09-26,26.26,1.63,2.01,Mumbai
2021-09-27,25.83,19.86,2.22,Mumbai
2021-09-28,24.93,72.57,5.04,Mumbai
2021-09-29,25.72,17.41,4.93,Mumbai
2021-09-30,26.8,7.01,3.8,Mumbai
2021-10-01,26.67,2.23,2.08,Mumbai
2021-10-02,27.34,1.5,2.1,Mumbai
2021-10-03,27.53,1.48,2.25,Mumbai
2021-10-04,27.51,2.69,2.74,Mumbai
2021-10-05,27.65,3.83,2.6,Mumbai
2021-10-06,28.22,21.94,1.45,Mumbai
2021-10-07,28.5,1.1,1.85,Mumbai
2021-10-08,27.01,10.44,2.15,Mumbai
2021-10-09,26.85,10.26,2.11,Mumbai
2021-10-10,27.16,2.3,1.35,Mumbai
2021-10-11,27.32,4.2,1.43,Mumbai
2021-10-12,27.95,8.91,1.6,Mumbai
2021-10-13,28.03,0.99,1.99,Mumbai
2021-10-14,28.12,0.18,1.9,Mumbai
2021-10-15,27.66,0.01,2.78,Mumbai
2021-10-16,26.1,0.0,2.63,Mumbai
2021-10-17,27.1,0.14,1.88,Mumbai
2021-10-18,26.5,0.02,2.55,Mumbai
2021-10-19,25.74,0.19,1.88,Mumbai
2021-10-20,24.75,0.07,2.29,Mumbai
2021-10-21,25.28,0.0,2.35,Mumbai
2021-10-22,25.06,0.0,2.22,Mumbai
2021-10-23,24.3,0.0,2.34,Mumbai
2021-10-24,23.69,0.11,2.59,Mumbai
2021-10-25,24.32,0.01,2.6,Mumbai
2021-10-26,24.81,0.05,2.34,Mumbai
2021-10-27,24.81,0.0,3.02,Mumbai
2021-10-28,24.61,0.07,3.55,Mumbai
2021-10-29,24.49,0.0,3.89,Mumbai
2021-10-30,24.23,0.05,3.9,Mumbai
2021-10-31,25.19,0.0,3.12,Mumbai
2021-11-01,25.25,0.0,2.88,Mumbai
2021-11-02,25.79,0.0,2.75,Mumbai
2021-11-03,25.35,0.0,3.2,Mumbai
2021-11-04,26.53,0.12,2.13,Mumbai
2021-11-05,26.98,3.21,2.31,Mumbai
2021-11-06,26.09,5.42,1.72,Mumbai
2021-11-07,25.35,1.34,1.96,Mumbai
2021-11-08,24.8,0.01,3.17,Mumbai
2021-11-09,22.97,0.0,3.92,Mumbai
2021-11-10,22.97,0.0,3.58,Mumbai
2021-11-11,22.49,0.0,3.84,Mumbai
2021-11-12,23.06,0.0,3.7,Mumbai
2021-11-13,25.46,0.0,3.12,Mumbai
2021-11-14,26.3,0.03,3.01,Mumbai
2021-11-15,26.48,0.12,2.04,Mumbai
2021-11-16,27.1,2.06,2.78,Mumbai
2021-11-17,26.94,3.44,2.69,Mumbai
2021-11-18,26.66,7.44,2.61,Mumbai
2021-11-19,26.74,1.71,1.92,Mumbai
2021-11-20,27.22,1.05,2.2,Mumbai
2021-11-21,27.46,11.21,2.6,Mumbai
2021-11-22,26.07,10.17,2.77,Mumbai
2021-11-23,26.91,0.03,1.69,Mumbai
2021-11-24,27.04,0.01,2.78,Mumbai
2021-11-25,26.11,0.0,2.12,Mumbai
2021-11-26,25.32,0.0,2.69,Mumbai
2021-11-27,24.75,0.0,2.49,Mumbai
2021-11-28,22.18,0.0,4.11,Mumbai
2021-11-29,22.98,0.0,4.24,Mumbai
2021-11-30,23.36,2.44,4.03,Mumbai
2021-12-01,21.92,63.01,3.6,Mumbai
2021-12-02,22.43,7.07,4.38,Mumbai
2021-12-03,23.72,0.14,2.1,Mumbai
2021-12-04,24.37,0.05,2.08,Mumbai
2021-12-05,23.22,0.03,1.86,Mumbai
2021-12-06,23.08,0.02,2.44,Mumbai
2021-12-07,23.47,0.0,3.28,Mumbai
2021-12-08,23.34,0.11,3.7,Mumbai
2021-12-09,23.67,0.0,2.76,Mumbai
2021-12-10,23.73,0.0,3.55,Mumbai
2021-12-11,24.02,0.0,3.24,Mumbai
2021-12-12,24.34,0.01,2.87,Mumbai
2021-12-13,23.38,0.01,2.22,Mumbai
2021-12-14,22.59,0.0,2.16,Mumbai
2021-12-15,22.7,0.2,2.32,Mumbai
2021-12-16,22.73,0.0,2.39,Mumbai
2021-12-17,22.33,0.0,2.21,Mumbai
2021-12-18,22.41,0.0,3.13,Mumbai
2021-12-19,21.9,0.0,3.49,Mumbai
2021-12-20,21.16,0.0,3.1,Mumbai
2021-12-21,20.96,0.0,2.72,Mumbai
2021-12-22,20.87,0.0,2.18,Mumbai
2021-12-23,21.08,0.0,2.35,Mumbai
2021-12-24,20.35,0.0,2.18,Mumbai
2021-12-25,20.39,0.0,2.07,Mumbai
2021-12-26,21.05,0.0,2.6,Mumbai
2021-12-27,22.21,0.0,2.43,Mumbai
2021-12-28,22.07,0.0,2.02,Mumbai
2021-12-29,20.91,0.0,3.19,Mumbai
2021-12-30,21.48,0.0,4.1,Mumbai
2021-12-31,23.0,0.0,4.24,Mumbai
2022-01-01,23.09,0.0,3.03,Mumbai
2022-01-02,23.3,0.0,2.59,Mumbai
2022-01-03,23.4,0.0,2.79,Mumbai
2022-01-04,24.25,0.0,2.33,Mumbai
2022-01-05,23.05,0.0,2.66,Mumbai
2022-01-06,22.38,0.13,2.23,Mumbai
2022-01-07,22.15,0.02,2.55,Mumbai
2022-01-08,22.41,1.44,2.09,Mumbai
2022-01-09,20.22,0.14,3.07,Mumbai
2022-01-10,18.08,0.0,2.92,Mumbai
2022-01-11,17.87,0.0,2.37,Mumbai
2022-01-12,18.36,0.0,2.79,Mumbai
2022-01-13,18.95,0.0,2.59,Mumbai
2022-01-14,20.25,0.06,1.96,Mumbai
2022-01-15,21.79,0.0,2.92,Mumbai
2022-01-16,23.09,0.0,3.21,Mumbai
2022-01-17,23.56,0.0,2.75,Mumbai
2022-01-18,23.45,0.0,2.65,Mumbai
2022-01-19,22.88,0.0,2.98,Mumbai
2022-01-20,22.54,0.0,2.63,Mumbai
2022-01-21,22.22,0.05,2.13,Mumbai
2022-01-22,22.75,0.31,2.84,Mumbai
2022-01-23,19.77,0.06,3.68,Mumbai
2022-01-24,16.59,0.0,3.07,Mumbai
2022-01-25,17.06,0.0,3.12,Mumbai
2022-01-26,18.84,0.0,2.78,Mumbai
2022-01-27,20.31,0.0,3.41,Mumbai
2022-01-28,21.28,0.0,3.94,Mumbai
2022-01-29,21.92,0.0,3.39,Mumbai
2022-01-30,21.91,0.0,2.5,Mumbai
2022-01-31,21.91,0.0,2.64,Mumbai
2022-02-01,22.19,0.0,2.89,Mumbai
2022-02-02,22.61,0.0,2.43,Mumbai
2022-02-03,21.65,0.0,2.47,Mumbai
2022-02-04,21.7,0.0,1.81,Mumbai
2022-02-05,21.12,0.0,2.64,Mumbai
2022-02-06,22.04,0.0,3.01,Mumbai
2022-02-07,21.52,0.0,2.4,Mumbai
2022-02-08,21.12,0.0,2.59,Mumbai
2022-02-09,21.69,0.02,2.72,Mumbai
2022-02-10,22.84,0.0,3.07,Mumbai
2022-02-11,24.06,0.0,3.89,Mumbai
2022-02-12,23.92,0.0,3.76,Mumbai
2022-02-13,24.06,0.0,2.91,Mumbai
2022-02-14,22.75,0.0,3.02,Mumbai
2022-02-15,21.81,0.0,2.52,Mumbai
2022-02-16,22.0,0.0,2.07,Mumbai
2022-02-17,23.02,0.0,2.33,Mumbai
2022-02-18,23.6,0.0,2.47,Mumbai
2022-02-19,24.8,0.0,2.4,Mumbai
2022-02-20,25.09,0.22,2.65,Mumbai
2022-02-21,24.48,0.0,2.59,Mumbai
2022-02-22,25.06,0.0,2.31,Mumbai
2022-02-23,25.99,0.0,2.41,Mumbai
2022-02-24,26.18,0.0,2.01,Mumbai
2022-02-25,26.16,0.0,2.26,Mumbai
2022-02-26,26.11,0.01,2.77,Mumbai
2022-02-27,25.93,0.0,2.95,Mumbai
2022-02-28,26.29,0.0,3.06,Mumbai
2022-03-01,27.09,0.0,3.16,Mumbai
2022-03-02,27.82,0.0,3.51,Mumbai
2022-03-03,28.44,0.0,4.53,Mumbai
2022-03-04,28.43,0.0,4.43,Mumbai
2022-03-05,28.52,0.0,3.75,Mumbai
2022-03-06,28.51,0.0,3.19,Mumbai
2022-03-07,28.98,0.17,3.27,Mumbai
2022-03-08,30.09,0.1,3.08,Mumbai
2022-03-09,30.59,0.1,2.82,Mumbai
2022-03-10,29.74,0.05,3.47,Mumbai
2022-03-11,29.76,0.21,2.59,Mumbai
2022-03-12,30.09,0.01,3.12,Mumbai
2022-03-13,30.02,0.0,3.68,Mumbai
2022-03-14,30.49,0.0,3.86,Mumbai
2022-03-15,30.71,0.0,3.43,Mumbai
2022-03-16,31.03,0.0,3.51,Mumbai
2022-03-17,31.45,0.24,3.36,Mumbai
2022-03-18,30.82,0.42,3.15,Mumbai
2022-03-19,29.82,0.45,2.89,Mumbai
2022-03-20,29.01,0.03,2.55,Mumbai
2022-03-21,29.54,0.01,3.12,Mumbai
2022-03-22,30.49,0.44,3.07,Mumbai
2022-03-23,30.97,2.24,2.79,Mumbai
2022-03-24,30.43,1.56,2.82,Mumbai
2022-03-25,29.71,0.0,2.16,Mumbai
2022-03-26,29.66,0.01,2.23,Mumbai
2022-03-27,30.29,0.0,2.12,Mumbai
2022-03-28,30.58,0.0,2.48,Mumbai
2022-03-29,30.89,0.08,3.01,Mumbai
2022-03-30,30.78,0.1,3.11,Mumbai
2022-03-31,29.92,0.0,2.85,Mumbai
2022-04-01,29.76,0.0,2.97,Mumbai
2022-04-02,30.04,0.0,2.51,Mumbai
2022-04-03,30.48,0.0,3.14,Mumbai
2022-04-04,31.41,0.03,2.53,Mumbai
2022-04-05,31.25,0.18,2.87,Mumbai
2022-04-06,31.59,0.22,2.79,Mumbai
2022-04-07,31.99,0.21,3.36,Mumbai
2022-04-08,31.91,0.4,2.81,Mumbai
2022-04-09,31.23,0.19,3.02,Mumbai
2022-04-10,30.79,0.05,2.4,Mumbai
2022-04-11,31.63,0.04,2.39,Mumbai
2022-04-12,32.37,0.0,2.53,Mumbai
2022-04-13,31.9,0.01,2.32,Mumbai
2022-04-14,30.87,0.02,2.7,Mumbai
2022-04-15,30.45,0.04,2.68,Mumbai
2022-04-16,30.24,0.02,2.51,Mumbai
2022-04-17,30.45,0.02,2.52,Mumbai
2022-04-18,30.9,0.02,2.71,Mumbai
2022-04-19,30.13,0.05,2.76,Mumbai
2022-04-20,30.44,0.14,3.03,Mumbai
2022-04-21,33.63,0.07,3.86,Mumbai
2022-04-22,34.12,0.78,3.33,Mumbai
2022-04-23,33.68,0.75,2.35,Mumbai
2022-04-24,32.49,0.28,2.89,Mumbai
2022-04-25,33.26,0.08,3.09,Mumbai
2022-04-26,32.67,0.13,2.65,Mumbai
2022-04-27,34.07,0.01,3.89,Mumbai
2022-04-28,34.34,0.02,3.61,Mumbai
2022-04-29,32.31,0.02,2.65,Mumbai
2022-04-30,31.93,0.02,2.87,Mumbai
2022-05-01,31.19,0.02,2.93,Mumbai
2022-05-02,30.74,0.02,2.76,Mumbai
2022-05-03,30.43,0.02,2.73,Mumbai
2022-05-04,31.05,0.0,2.83,Mumbai
2022-05-05,31.34,0.0,3.72,Mumbai
2022-05-06,31.5,0.03,3.6,Mumbai
2022-05-07,31.72,0.01,3.93,Mumbai
2022-05-08,31.98,0.14,3.34,Mumbai
2022-05-09,32.15,0.18,4.38,Mumbai
2022-05-10,31.48,0.14,4.78,Mumbai
2022-05-11,31.55,0.13,4.3,Mumbai
2022-05-12,31.58,0.13,4.69,Mumbai
2022-05-13,31.42,0.09,4.79,Mumbai
2022-05-14,31.39,0.08,4.86,Mumbai
2022-05-15,31.57,0.08,4.48,Mumbai
2022-05-16,31.8,0.25,3.99,Mumbai
2022-05-17,31.46,0.37,3.93,Mumbai
2022-05-18,31.35,0.16,3.8,Mumbai
2022-05-19,31.18,0.46,3.36,Mumbai
2022-05-20,30.86,0.15,4.27,Mumbai
2022-05-21,30.49,0.07,5.65,Mumbai
2022-05-22,30.44,0.3,6.13,Mumbai
2022-05-23,30.85,2.86,5.78,Mumbai
2022-05-24,30.77,1.9,4.82,Mumbai
2022-05-25,30.5,0.33,3.71,Mumbai
2022-05-26,30.53,0.05,3.97,Mumbai
2022-05-27,31.25,0.01,4.76,Mumbai
2022-05-28,31.32,0.01,4.94,Mumbai
2022-05-29,30.86,0.01,4.96,Mumbai
2022-05-30,30.93,0.01,4.58,Mumbai
2022-05-31,30.9,0.27,4.6,Mumbai
2022-06-01,30.76,0.53,4.12,Mumbai
2022-06-02,30.98,0.19,4.34,Mumbai
2022-06-03,30.87,0.25,4.51,Mumbai
2022-06-04,30.99,0.27,4.22,Mumbai
2022-06-05,31.0,0.12,3.67,Mumbai
2022-06-06,31.06,0.12,3.87,Mumbai
2022-06-07,30.48,1.52,4.05,Mumbai
2022-06-08,30.34,1.23,4.06,Mumbai
2022-06-09,30.24,3.12,3.65,Mumbai
2022-06-10,29.33,11.24,3.27,Mumbai
2022-06-11,27.84,25.37,4.4,Mumbai
2022-06-12,28.33,5.52,4.66,Mumbai
2022-06-13,29.16,1.57,4.85,Mumbai
2022-06-14,29.41,1.62,4.86,Mumbai
2022-06-15,29.06,4.86,4.59,Mumbai
2022-06-16,29.08,9.21,4.28,Mumbai
2022-06-17,28.35,7.5,3.81,Mumbai
2022-06-18,28.68,6.8,4.72,Mumbai
2022-06-19,28.68,29.13,5.65,Mumbai
2022-06-20,28.24,20.72,5.72,Mumbai
2022-06-21,27.9,13.0,5.42,Mumbai
2022-06-22,27.52,22.48,2.72,Mumbai
2022-06-23,27.72,17.38,2.62,Mumbai
2022-06-24,26.87,16.31,2.79,Mumbai
2022-06-25,26.86,5.29,4.02,Mumbai
2022-06-26,27.11,14.31,3.73,Mumbai
2022-06-27,27.15,17.53,5.58,Mumbai
2022-06-28,27.7,14.12,4.79,Mumbai
2022-06-29,27.8,33.66,5.11,Mumbai
2022-06-30,27.27,52.41,5.46,Mumbai
2022-07-01,27.13,67.86,4.93,Mumbai
2022-07-02,27.47,27.73,5.97,Mumbai
2022-07-03,27.41,20.14,6.44,Mumbai
2022-07-04,26.89,63.8,6.42,Mumbai
2022-07-05,26.48,97.61,6.04,Mumbai
2022-07-06,26.8,83.32,6.17,Mumbai
2022-07-07,26.53,54.55,6.26,Mumbai
2022-07-08,26.34,71.1,6.47,Mumbai
2022-07-09,26.34,44.3,6.49,Mumbai
2022-07-10,25.82,57.38,6.17,Mumbai
2022-07-11,25.85,92.15,6.71,Mumbai
2022-07-12,25.62,78.31,6.95,Mumbai
2022-07-13,25.67,97.86,7.34,Mumbai
2022-07-14,25.48,102.07,7.19,Mumbai
2022-07-15,25.9,44.43,7.26,Mumbai
2022-07-16,26.4,34.07,7.44,Mumbai
2022-07-17,26.57,18.55,5.85,Mumbai
2022-07-18,25.68,22.58,4.46,Mumbai
2022-07-19,26.24,32.15,5.37,Mumbai
2022-07-20,26.26,13.99,5.27,Mumbai
2022-07-21,26.26,10.5,4.63,Mumbai
2022-07-22,26.22,6.48,4.08,Mumbai
2022-07-23,26.09,25.04,5.0,Mumbai
2022-07-24,26.13,29.04,5.38,Mumbai
2022-07-25,26.1,17.28,4.79,Mumbai
2022-07-26,26.25,6.35,3.73,Mumbai
2022-07-27,26.21,15.21,2.46,Mumbai
2022-07-28,26.63,13.36,2.12,Mumbai
2022-07-29,26.65,1.53,2.55,Mumbai
2022-07-30,26.76,1.2,2.57,Mumbai
2022-07-31,26.8,2.31,3.04,Mumbai
2022-08-01,27.03,1.84,3.45,Mumbai
2022-08-02,26.58,7.84,3.41,Mumbai
2022-08-03,26.63,10.06,3.35,Mumbai
2022-08-04,26.5,16.52,2.44,Mumbai
2022-08-05,26.64,12.38,3.43,Mumbai
2022-08-06,26.63,15.64,4.83,Mumbai
2022-08-07,26.32,41.89,3.94,Mumbai
2022-08-08,26.27,67.89,6.25,Mumbai
2022-08-09,25.74,63.72,8.53,Mumbai
2022-08-10,26.01,31.77,8.83,Mumbai
2022-08-11,25.82,42.45,9.7,Mumbai
2022-08-12,26.11,19.49,8.83,Mumbai
2022-08-13,26.06,18.71,6.92,Mumbai
2022-08-14,25.89,16.76,6.61,Mumbai
2022-08-15,25.24,38.81,5.81,Mumbai
2022-08-16,25.29,35.62,6.65,Mumbai
2022-08-17,25.86,21.5,6.85,Mumbai
2022-08-18,25.91,13.35,5.3,Mumbai
2022-08-19,25.97,12.82,5.06,Mumbai
2022-08-20,25.95,12.06,5.0,Mumbai
2022-08-21,25.55,8.92,4.7,Mumbai
2022-08-22,25.77,13.02,5.62,Mumbai
2022-08-23,26.15,19.73,5.81,Mumbai
2022-08-24,26.1,11.99,4.87,Mumbai
2022-08-25,25.9,5.61,3.85,Mumbai
2022-08-26,25.72,1.79,2.82,Mumbai
2022-08-27,25.88,0.23,2.5,Mumbai
2022-08-28,25.74,1.29,2.32,Mumbai
2022-08-29,26.2,1.41,2.26,Mumbai
2022-08-30,26.28,2.39,2.66,Mumbai
2022-08-31,26.91,10.34,2.86,Mumbai
2022-09-01,26.45,7.4,2.98,Mumbai
2022-09-02,27.25,4.56,1.91,Mumbai
2022-09-03,27.71,7.92,2.41,Mumbai
2022-09-04,26.81,7.41,2.33,Mumbai
2022-09-05,26.52,9.92,2.62,Mumbai
2022-09-06,26.48,11.6,2.22,Mumbai
2022-09-07,26.59,7.64,3.02,Mumbai
2022-09-08,27.61,77.44,2.01,Mumbai
2022-09-09,28.05,10.26,2.04,Mumbai
2022-09-10,27.36,10.35,1.69,Mumbai
2022-09-11,26.92,23.75,3.71,Mumbai
2022-09-12,25.74,34.64,3.81,Mumbai
2022-09-13,26.11,32.84,5.01,Mumbai
2022-09-14,26.25,29.54,6.05,Mumbai
2022-09-15,26.61,44.49,6.9,Mumbai
2022-09-16,26.2,58.87,4.81,Mumbai
2022-09-17,26.35,33.52,4.57,Mumbai
2022-09-18,25.86,33.66,3.06,Mumbai
2022-09-19,25.67,8.83,3.29,Mumbai
2022-09-20,25.23,7.04,3.21,Mumbai
2022-09-21,25.02,3.56,3.27,Mumbai
2022-09-22,24.93,4.46,2.84,Mumbai
2022-09-23,24.83,7.01,3.15,Mumbai
2022-09-24,25.36,4.36,2.93,Mumbai
2022-09-25,25.53,6.0,2.63,Mumbai
2022-09-26,25.63,3.33,2.3,Mumbai
2022-09-27,25.24,1.82,2.37,Mumbai
2022-09-28,25.37,1.3,2.89,Mumbai
2022-09-29,25.74,8.77,2.97,Mumbai
2022-09-30,26.45,19.04,2.79,Mumbai
2022-10-01,26.27,6.19,2.84,Mumbai
2022-10-02,25.69,2.45,2.59,Mumbai
2022-10-03,25.6,0.22,2.65,Mumbai
2022-10-04,26.0,1.27,2.86,Mumbai
2022-10-05,26.39,1.03,3.27,Mumbai
2022-10-06,25.34,8.62,2.75,Mumbai
2022-10-07,25.62,43.1,4.57,Mumbai
2022-10-08,25.48,14.9,3.31,Mumbai
2022-10-09,26.17,0.57,2.75,Mumbai
2022-10-10,26.45,0.99,1.95,Mumbai
2022-10-11,26.43,16.35,1.97,Mumbai
2022-10-12,26.3,8.97,2.1,Mumbai
2022-10-13,25.84,7.79,3.21,Mumbai
2022-10-14,26.43,26.96,2.74,Mumbai
2022-10-15,25.98,11.55,3.48,Mumbai
2022-10-16,25.71,0.31,3.67,Mumbai
2022-10-17,27.15,7.19,2.59,Mumbai
2022-10-18,26.12,14.15,1.58,Mumbai
2022-10-19,26.61,2.32,1.9,Mumbai
2022-10-20,26.62,3.2,2.18,Mumbai
2022-10-21,27.04,10.32,3.06,Mumbai
2022-10-22,25.68,0.16,3.84,Mumbai
2022-10-23,23.69,0.0,3.99,Mumbai
2022-10-24,23.86,0.0,2.7,Mumbai
2022-10-25,23.93,0.0,2.25,Mumbai
2022-10-26,23.73,0.0,2.84,Mumbai
2022-10-27,23.8,0.0,3.06,Mumbai
2022-10-28,23.39,0.0,3.45,Mumbai
2022-10-29,23.02,0.0,4.11,Mumbai
2022-10-30,23.43,0.0,4.02,Mumbai
2022-10-31,23.84,0.0,3.65,Mumbai
2022-11-01,23.16,0.0,3.69,Mumbai
2022-11-02,23.33,0.0,3.61,Mumbai
2022-11-03,23.42,0.0,4.14,Mumbai
2022-11-04,23.32,0.0,3.89,Mumbai
2022-11-05,23.81,0.0,4.05,Mumbai
2022-11-06,24.19,0.0,3.77,Mumbai
2022-11-07,24.29,0.0,2.91,Mumbai
2022-11-08,24.52,0.0,2.61,Mumbai
2022-11-09,24.71,0.0,2.24,Mumbai
2022-11-10,23.74,0.0,3.78,Mumbai
2022-11-11,23.31,0.0,4.14,Mumbai
2022-11-12,23.67,0.12,4.2,Mumbai
2022-11-13,23.47,0.61,3.85,Mumbai
2022-11-14,23.84,0.0,2.91,Mumbai
2022-11-15,23.7,0.0,2.84,Mumbai
2022-11-16,22.94,0.0,2.98,Mumbai
2022-11-17,22.3,0.0,3.85,Mumbai
2022-11-18,21.78,0.0,4.06,Mumbai
2022-11-19,21.74,0.0,4.3,Mumbai
2022-11-20,20.25,0.0,4.2,Mumbai
2022-11-21,20.47,0.0,3.57,Mumbai
2022-11-22,21.81,0.01,3.25,Mumbai
2022-11-23,23.24,0.0,3.25,Mumbai
2022-11-24,23.4,0.0,3.2,Mumbai
2022-11-25,24.42,0.0,3.24,Mumbai
2022-11-26,24.65,0.0,2.74,Mumbai
2022-11-27,24.02,0.0,2.67,Mumbai
2022-11-28,23.55,0.0,2.24,Mumbai
2022-11-29,22.78,0.0,2.56,Mumbai
2022-11-30,23.2,0.0,3.14,Mumbai
2022-12-01,22.89,0.0,3.32,Mumbai
2022-12-02,22.96,0.0,2.91,Mumbai
2022-12-03,24.24,0.0,2.49,Mumbai
2022-12-04,25.5,0.0,2.33,Mumbai
2022-12-05,25.81,0.01,2.3,Mumbai
2022-12-06,24.84,0.01,2.87,Mumbai
2022-12-07,24.1,0.0,3.18,Mumbai
2022-12-08,22.06,1.71,3.93,Mumbai
2022-12-09,20.37,1.44,4.12,Mumbai
2022-12-10,21.19,0.0,3.37,Mumbai
2022-12-11,23.98,0.0,2.92,Mumbai
2022-12-12,25.69,0.12,2.66,Mumbai
2022-12-13,26.21,0.17,2.94,Mumbai
2022-12-14,24.88,1.14,3.22,Mumbai
2022-12-15,25.27,0.82,2.85,Mumbai
2022-12-16,26.2,0.04,2.93,Mumbai
2022-12-17,26.32,0.01,2.97,Mumbai
2022-12-18,25.77,0.0,3.27,Mumbai
2022-12-19,24.42,0.0,3.41,Mumbai
2022-12-20,23.82,0.0,3.34,Mumbai
2022-12-21,23.84,0.0,3.34,Mumbai
2022-12-22,23.93,0.0,2.81,Mumbai
2022-12-23,22.57,0.0,2.82,Mumbai
2022-12-24,21.04,0.0,2.76,Mumbai
2022-12-25,20.7,0.0,2.17,Mumbai
2022-12-26,21.98,0.0,2.22,Mumbai
2022-12-27,23.67,0.0,2.8,Mumbai
2022-12-28,24.05,0.0,2.71,Mumbai
2022-12-29,23.72,0.0,2.48,Mumbai
2022-12-30,23.19,0.0,2.81,Mumbai
2022-12-31,22.37,0.0,3.2,Mumbai
2023-01-01,21.71,0.0,2.82,Mumbai
2023-01-02,22.37,0.0,3.26,Mumbai
2023-01-03,22.26,0.0,3.41,Mumbai
2023-01-04,22.41,0.0,3.04,Mumbai
2023-01-05,23.5,0.0,3.98,Mumbai
2023-01-06,24.58,0.0,3.9,Mumbai
2023-01-07,24.68,0.0,3.56,Mumbai
2023-01-08,23.39,0.0,3.53,Mumbai
2023-01-09,22.02,0.0,3.69,Mumbai
2023-01-10,22.6,0.0,3.34,Mumbai
2023-01-11,22.18,0.0,3.18,Mumbai
2023-01-12,21.14,0.0,2.65,Mumbai
2023-01-13,20.43,0.0,2.74,Mumbai
2023-01-14,19.58,0.0,2.94,Mumbai
2023-01-15,19.92,0.0,2.69,Mumbai
2023-01-16,20.62,0.0,2.28,Mumbai
2023-01-17,20.51,0.0,2.34,Mumbai
2023-01-18,21.96,0.0,2.57,Mumbai
2023-01-19,22.82,0.0,2.94,Mumbai
2023-01-20,23.03,0.0,2.06,Mumbai
2023-01-21,22.08,0.0,2.4,Mumbai
